Frame,Tiempo(s),NumVehiculos,Flujo(veh/min)_REAL,Velocidad(km/h)_REAL,LongitudCola(m),ICV_REAL,Clasificacion,Emergencia
3584,119.44,3,30.00,50.35,32.41,0.3930,medio,No
3586,119.51,2,24.00,40.92,32.47,0.3820,medio,No
3588,119.57,1,24.00,40.96,0.00,0.3060,medio,No
3590,119.64,1,24.00,40.96,0.00,0.3060,medio,No
3592,119.71,2,24.00,40.29,32.12,0.3840,medio,No
3594,119.77,2,18.00,49.60,31.99,0.2840,bajo,No
3596,119.84,1,24.00,49.96,0.00,0.2630,bajo,No
3598,119.91,0,12.00,45.70,0.00,0.1710,bajo,No
3600,119.97,0,18.00,46.57,0.00,0.2230,bajo,No
3602,120.04,2,12.00,45.72,32.17,0.2460,bajo,No
3604,120.11,3,12.00,45.66,32.37,0.2470,bajo,No
3606,120.17,2,12.00,46.40,31.96,0.2430,bajo,No
3608,120.24,2,6.00,3.19,31.85,0.4460,medio,No
3610,120.31,1,0.00,1.21,0.00,0.2450,bajo,No
3612,120.37,3,6.00,1.91,32.37,0.5090,medio,No
3614,120.44,3,12.00,2.93,32.51,0.5640,medio,No
3616,120.51,2,12.00,3.22,13.08,0.5170,medio,No
3618,120.57,4,12.00,2.52,32.47,0.5650,medio,No
3620,120.64,2,12.00,51.39,20.77,0.1950,bajo,No
3622,120.71,1,12.00,51.86,0.00,0.1440,bajo,No
3624,120.77,2,18.00,52.27,32.28,0.2730,bajo,No
3626,120.84,2,18.00,52.82,32.39,0.2710,bajo,No
3628,120.91,1,18.00,52.53,0.00,0.1970,bajo,No
3630,120.97,2,12.00,50.95,31.89,0.2230,bajo,No
3632,121.04,2,6.00,50.86,32.42,0.1690,bajo,No
3634,121.11,1,6.00,50.75,0.00,0.0940,bajo,No
3636,121.17,1,12.00,51.18,0.00,0.1470,bajo,No
3638,121.24,3,6.00,50.71,53.85,0.2200,bajo,No
3640,121.31,1,6.00,50.49,0.00,0.0950,bajo,No
3642,121.37,2,6.00,50.65,32.29,0.1700,bajo,No
3644,121.44,2,12.00,51.21,32.25,0.2220,bajo,No
3646,121.51,2,12.00,51.43,32.19,0.2210,bajo,No
3648,121.57,2,6.00,51.11,31.84,0.1670,bajo,No
3650,121.64,2,12.00,51.53,32.40,0.2210,bajo,No
3652,121.71,1,18.00,51.37,0.00,0.2020,bajo,No
3654,121.77,1,12.00,51.04,0.00,0.1480,bajo,No
3656,121.84,2,12.00,51.26,32.22,0.2220,bajo,No
3658,121.91,1,18.00,51.74,0.00,0.2000,bajo,No
3660,121.97,2,12.00,51.36,32.59,0.2230,bajo,No
3662,122.04,2,18.00,51.74,32.60,0.2760,bajo,No
3664,122.11,2,18.00,52.25,4.44,0.2080,bajo,No
3666,122.17,1,18.00,52.85,0.00,0.1950,bajo,No
3668,122.24,2,18.00,52.93,2.07,0.2000,bajo,No
3670,122.31,2,18.00,53.15,0.36,0.1950,bajo,No
3672,122.37,0,18.00,53.03,0.00,0.1940,bajo,No
3674,122.44,1,18.00,52.92,0.00,0.1950,bajo,No
3676,122.51,1,18.00,52.90,0.00,0.1950,bajo,No
3678,122.57,2,18.00,54.12,6.89,0.2060,bajo,No
3680,122.64,2,24.00,54.12,8.99,0.2650,bajo,No
3682,122.71,4,18.00,53.89,33.34,0.2680,bajo,No
3684,122.77,2,18.00,48.19,33.37,0.2940,bajo,No
3686,122.84,2,18.00,45.12,33.56,0.3080,medio,No
3688,122.91,1,18.00,43.06,0.00,0.2390,bajo,No
3690,122.97,0,18.00,42.10,0.00,0.2440,bajo,No
3692,123.04,0,18.00,41.45,0.00,0.2470,bajo,No
3694,123.11,0,18.00,41.00,0.00,0.2490,bajo,No
3696,123.17,2,18.00,38.35,33.21,0.3390,medio,No
3698,123.24,2,18.00,37.47,33.14,0.3430,medio,No
3700,123.31,1,18.00,35.90,0.00,0.2730,bajo,No
3702,123.37,1,18.00,36.27,0.00,0.2710,bajo,No
3704,123.44,3,18.00,38.35,32.31,0.3370,medio,No
3706,123.51,0,18.00,38.74,0.00,0.2590,bajo,No
3708,123.57,3,18.00,38.58,36.94,0.3460,medio,No
3710,123.64,1,18.00,38.62,0.00,0.2600,bajo,No
3712,123.71,3,18.00,38.59,35.97,0.3440,medio,No
3714,123.77,1,18.00,37.64,0.00,0.2650,bajo,No
3716,123.84,2,18.00,37.35,3.50,0.2740,bajo,No
3718,123.91,1,18.00,37.90,0.00,0.2630,bajo,No
3720,123.97,1,18.00,38.22,0.00,0.2620,bajo,No
3722,124.04,2,18.00,33.20,32.24,0.3610,medio,No
3724,124.11,3,6.00,32.25,34.30,0.2540,bajo,No
3726,124.17,3,18.00,33.99,33.48,0.3600,medio,No
3728,124.24,3,18.00,36.29,32.43,0.3470,medio,No
3730,124.31,3,24.00,38.46,32.09,0.3930,medio,No
3732,124.37,4,24.00,38.18,31.94,0.3940,medio,No
3734,124.44,3,24.00,38.56,31.87,0.3920,medio,No
3736,124.51,3,24.00,39.00,31.50,0.3890,medio,No
3738,124.57,3,24.00,39.43,31.59,0.3870,medio,No
3740,124.64,3,24.00,37.98,31.20,0.3930,medio,No
3742,124.71,3,24.00,38.32,31.53,0.3920,medio,No
3744,124.77,3,18.00,18.93,31.55,0.4380,medio,No
3746,124.84,3,18.00,17.92,31.72,0.4450,medio,No
3748,124.91,3,18.00,18.52,31.98,0.4410,medio,No
3750,124.97,4,18.00,19.58,36.53,0.4450,medio,No
3752,125.04,4,18.00,20.18,35.23,0.4380,medio,No
3754,125.11,4,12.00,20.79,34.07,0.3690,medio,No
3756,125.17,4,18.00,22.60,32.23,0.4170,medio,No
3758,125.24,4,24.00,43.35,31.72,0.3680,medio,No
3760,125.31,3,24.00,41.01,31.64,0.3790,medio,No
3762,125.37,4,24.00,41.03,31.73,0.3790,medio,No
3764,125.44,4,24.00,41.43,31.05,0.3760,medio,No
3766,125.51,3,24.00,42.36,31.75,0.3730,medio,No
3768,125.57,2,30.00,42.11,10.59,0.3810,medio,No
3770,125.64,4,30.00,67.15,31.85,0.3440,medio,No
3772,125.71,4,30.00,68.11,31.59,0.3440,medio,No
3774,125.77,4,30.00,68.54,31.65,0.3440,medio,No
3776,125.84,1,30.00,67.49,0.00,0.2700,bajo,No
3778,125.91,2,30.00,67.37,32.02,0.3450,medio,No
3780,125.97,2,30.00,66.67,31.98,0.3450,medio,No
3782,126.04,2,30.00,65.61,31.67,0.3440,medio,No
3784,126.11,3,30.00,67.60,40.62,0.3650,medio,No
3786,126.17,3,30.00,67.14,41.64,0.3670,medio,No
3788,126.24,3,24.00,63.29,42.94,0.3170,medio,No
3790,126.31,3,18.00,61.85,43.74,0.2650,bajo,No
3792,126.37,3,24.00,59.58,45.19,0.3250,medio,No
3794,126.44,2,30.00,59.34,32.15,0.3510,medio,No
3796,126.51,2,30.00,60.09,32.10,0.3470,medio,No
3798,126.57,4,30.00,58.01,48.65,0.3950,medio,No
3800,126.64,2,30.00,58.37,32.10,0.3550,medio,No
3802,126.71,2,30.00,53.53,31.67,0.3760,medio,No
3804,126.77,2,30.00,52.95,31.69,0.3790,medio,No
3806,126.84,2,24.00,52.71,31.46,0.3240,medio,No
3808,126.91,3,24.00,52.94,53.82,0.3750,medio,No
3810,126.97,3,24.00,53.60,55.60,0.3770,medio,No
3812,127.04,2,24.00,53.34,31.89,0.3220,medio,No
3814,127.11,2,30.00,53.31,32.01,0.3780,medio,No
3816,127.17,2,24.00,54.31,31.83,0.3180,medio,No
3818,127.24,2,24.00,54.56,31.85,0.3170,medio,No
3820,127.31,2,12.00,54.06,31.78,0.2090,bajo,No
3822,127.37,2,18.00,54.32,31.58,0.2620,bajo,No
3824,127.44,2,18.00,55.01,30.88,0.2580,bajo,No
3826,127.51,3,18.00,54.62,31.19,0.2600,bajo,No
3828,127.57,4,18.00,54.56,31.25,0.2600,bajo,No
3830,127.64,3,24.00,55.47,31.14,0.3110,medio,No
3832,127.71,2,24.00,55.50,31.81,0.3120,medio,No
3834,127.77,4,24.00,55.44,31.74,0.3130,medio,No
3836,127.84,3,24.00,55.37,31.38,0.3120,medio,No
3838,127.91,4,6.00,26.89,31.56,0.2720,bajo,No
3840,127.97,3,12.00,26.62,31.63,0.3330,medio,No
3842,128.04,4,18.00,22.45,31.53,0.4160,medio,No
3844,128.11,4,24.00,23.64,31.60,0.4710,medio,No
3846,128.17,4,24.00,23.73,31.37,0.4700,medio,No
3848,128.24,3,30.00,23.48,31.33,0.5330,medio,No
3850,128.31,2,30.00,20.17,31.15,0.5560,medio,No
3852,128.37,3,24.00,19.72,30.96,0.4950,medio,No
3854,128.44,2,30.00,19.41,31.19,0.5610,medio,No
3856,128.51,3,18.00,17.89,31.40,0.4440,medio,No
3858,128.57,2,24.00,18.04,31.29,0.5080,medio,No
3860,128.64,2,18.00,2.87,31.02,0.6100,alto,No
3862,128.71,3,12.00,2.02,31.47,0.5650,medio,No
3864,128.77,3,6.00,1.64,31.44,0.5170,medio,No
3866,128.84,4,6.00,1.49,35.28,0.5260,medio,No
3868,128.91,4,12.00,1.82,34.04,0.5720,medio,No
3870,128.97,3,12.00,1.87,32.98,0.5690,medio,No
3872,129.04,3,18.00,1.68,31.42,0.6160,alto,No
3874,129.11,4,12.00,18.93,31.25,0.3730,medio,No
3876,129.17,5,12.00,20.98,31.12,0.3610,medio,No
3878,129.24,4,24.00,23.19,31.69,0.4740,medio,No
3880,129.31,4,24.00,25.97,31.06,0.4560,medio,No
3882,129.37,3,18.00,28.74,31.18,0.3810,medio,No
3884,129.44,3,18.00,31.29,31.50,0.3690,medio,No
3886,129.51,2,18.00,29.73,31.16,0.3760,medio,No
3888,129.57,5,12.00,28.58,31.39,0.3230,medio,No
3890,129.64,4,18.00,27.96,31.55,0.3860,medio,No
3892,129.71,2,30.00,29.02,31.31,0.4990,medio,No
3894,129.77,3,30.00,29.16,31.48,0.4980,medio,No
3896,129.84,3,30.00,27.64,31.50,0.5070,medio,No
3898,129.91,4,30.00,26.33,31.65,0.5150,medio,No
3900,129.97,2,30.00,23.63,31.16,0.5310,medio,No
3902,130.04,3,24.00,20.45,31.72,0.4920,medio,No
3904,130.11,3,24.00,20.79,31.71,0.4890,medio,No
3906,130.17,2,18.00,19.72,31.35,0.4320,medio,No
3908,130.24,2,24.00,18.97,31.77,0.5020,medio,No
3910,130.31,4,24.00,18.93,31.70,0.5020,medio,No
3912,130.37,3,24.00,19.11,31.87,0.5010,medio,No
3914,130.44,3,24.00,18.95,31.54,0.5020,medio,No
3916,130.50,2,18.00,18.69,31.65,0.4390,medio,No
3918,130.57,3,12.00,18.38,31.59,0.3770,medio,No
3920,130.64,2,18.00,18.76,31.84,0.4390,medio,No
3922,130.70,2,18.00,18.76,31.77,0.4390,medio,No
3924,130.77,2,12.00,18.95,31.96,0.3740,medio,No
3926,130.84,3,18.00,18.92,32.01,0.4390,medio,No
3928,130.90,2,18.00,18.88,31.42,0.4380,medio,No
3930,130.97,3,24.00,19.29,31.41,0.4990,medio,No
3932,131.04,3,24.00,19.39,31.80,0.4990,medio,No
